	Unnamed: 0	tweets	class
16544	16544	  i havent ate fries in a long time!	2
16545	16545	  All the time. haha  Unless we're going out. Its uhhh more comfy!	2
16546	16546	  awhhh :) good	2
16547	16547	  Awh yourr so sweet(: Who are youu?	2
16548	16548	  depends if there are little kids about i dont trust lol	2
16549	16549	 When was the last time you went to the beach? Where did you go?	2
16550	16550	  umm my 18th? went to dland and bought things that 18+ can buy haha	2
16551	16551	  naw now yew kno	2
16552	16552	  maybe. it would be understandable	2
16553	16553	 Are your dreams mostly sweet or bad?	2
16554	16554	  Txt me what?? Lol	2
16555	16555	  i brokke up withh him .	2
16556	16556	  honesty  respect for your partner	2
16557	16557	 i wish you were bi or lezbian  your pretty :)	2
16558	16558	 Nike or Adidas?	2
16559	16559	  yes. not sure really. Maybe the earth and all the planets are just tiny specs of dirt in a giants pocket somewhere..	2
16560	16560	 dont you hate scarlett though?	2
16561	16561	  Dont delete your account!	2
16562	16562	 my computer does that too! &quot;Invalid request&quot; haha thanks for all the questions :]	2
16563	16563	 Do you believe that the guy should pay on the first date?	2
16564	16564	 What is Satan&apos;s last name?	2
16565	16565	  Mmmh... My second grade teach Mrs. Caldwell <3	2
16566	16566	 hi	2
16567	16567	  hahaha who told you that?	2
16568	16568	  A cami and gym shorts :] haha	2
16569	16569	  ohh um this ones really hard lol well i like them all and i spose it was andy but its now bradie i guess haha i would choose them all if i had the choice lol =](i do like shaun to)	2
16570	16570	  yeah :)	2
16571	16571	  both cuz im an arm rest nazi :D	2
16572	16572	  probably not	2
16573	16573	  I can't complain chuz i dnt have or had one! hahaha soon though! real soon! ;	2
16574	16574	  kkkkkk	2
16575	16575	  God.	2
16576	16576	 Did/do you listen to your parents?	2
16577	16577	 If you can be in a fairytale.. what story would you choose to be in?why?	2
16578	16578	 :(	2
16579	16579	 Would you rather have to live one year as an elf or a mermaid?	2
16580	16580	 Why yuh only answered da one thng	2
16581	16581	 Why do you think people stalk other people?	2
16582	16582	 What is one item that you really should throw away  but probably never will?	2
16583	16583	 is your brother okay now??	2
16584	16584	 Can you name one person who has the same first and last initials as you?	2
16585	16585	 o ok change the subject. well who u cause iam her cuzzin	2
16586	16586	 If you didn&;t have enough money to get the bus home what would you do?	2
16587	16587	  Yes veryy trustin person!!! May i help yuh:!	2
16588	16588	  every other wk or so	2
16589	16589	 NSYNC or Backstreet Boys?	2
16590	16590	  No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....	2
16591	16591	  Frances :)	2
16592	16592	 lmfao shee a stalker dhat bihh saidd who aree yew	2
16593	16593	  te	2
16594	16594	  everywhere :( its awful. ha	2
16595	16595	  my mum	2
16596	16596	  Give half to a cancer hospital to help the cancer kids :/ And then juss save the rest and spend it.	2
16597	16597	  my heart/	2
16598	16598	 what does the last text message on your phone say?	2
16599	16599	  ...no.	2
16600	16600	 its not a big deal	2
16601	16601	  not showing up in pictures	2
16602	16602	  wonder why im in it? and whos it was	2
16603	16603	 What is the worst prank that has been pulled on you?	2
16604	16604	 What did you do over the weekend?	2
16605	16605	  ive supported a friend that needed comfort.	2
16606	16606	  cooling it !!	2
16607	16607	 If you were stranded on a desert island  which one person would you bring with you?	2
16608	16608	 Ever gave a really long apology?	2
16609	16609	 okay so here&;s another Filipino word &quot;mabuti&quot; which means I&;m okay :) haha my cousin from CA is here in the Philippines now and I kinda have a hangover from teaching him lol	2
16610	16610	  please lol	2
16611	16611	  I did. but now im overwelmed with questions hahah thanks to you! :]	2
16612	16612	 What do you think about formspring.me so far?	2
16613	16613	  Yes. because you think with your heart not your brain  and thats the most dangerous thing you can do. its not using your brain at all?!! Sometimes i wish i had a pair of im in love see past the bullcrap glasses to put on to see a little clearer with days are a little dreary..	2
16614	16614	 because  you like him	2
16615	16615	 How do you get your questions?	2
16616	16616	 I love you like I love to sing. I love you like I love to swim at night. I love you like I love my kitties. I love you like how I love to day dream about you. Someday you&;ll realize I do love you  for now bffls I guess	2
16617	16617	  Idk where anything gets its name from. But i would like to name something sometime! :(	2
16618	16618	 If I could __________ then I would.	2
16619	16619	 Oh wow your tallllll!! And im like 5&;6  and i have a monroe piercing	2
16620	16620	  Yes but I hate that so much. I  usually try to make up by saying something funny :)	2
16621	16621	  just kidding :] ahha	2
16622	16622	 why are you not talking to anyone	2
16623	16623	 What last made you laugh?cry?	2
16624	16624	  nationality...tehehehe. Im half korean.	2
16625	16625	 Hot or Cold?	2
16626	16626	  well i think i no who this is.	2
16627	16627	  Hmm same thing. i would see i guess though	2
16628	16628	  Nahh. I like being a female :]	2
16629	16629	  That's right!! :D	2
16630	16630	  hmmmm.. prolly computer honestly	2
16631	16631	 If you won a $1 000 shopping spree for any store  which store would you pick?	2
16632	16632	  hahaha!!! im the farthest from	2
16633	16633	  well what if i dont have a favorite? what am i supposed to say then? lol	2
16634	16634	 Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????	2
16635	16635	  never	2
16636	16636	 If you could be a plant  what would you choose to be?	2
16637	16637	 Are you a people person?	2
16638	16638	  um probs short stack though i dont no haha i listen to a whole lot of different bands.	2
16639	16639	 If love is blind  why is lingerie so popular?	2
16640	16640	  i do have it hoe<3	2
16641	16641	 do you  play an instrument ?	2
16642	16642	 Starbucks guy &quot;It&;s ten o clock we are closing&quot;  My Mom &quot;You&;re kicking us out&quot;	2
16643	16643	 what is your favorite video game?	2
16644	16644	  Yes. all the time :)	2
16645	16645	  I lovee fruit.r But i would say strawberries. no watermelon. berries! blue  rasp  black..ughhh maybe melon. oh lovee apples and bananas. Hmmm..pineapple. Anything but the little bright red cherries. there imposter cherries. ha	2
16646	16646	 hey!(: im justin	2
16647	16647	  Oh wow! How do i know you? :)	2
16648	16648	  well then why did you bring it up?	2
16649	16649	  Star girls....haha I WAS LITTLE they were pretty rad actually....u dont get many jumping comps at concerts any more.	2
16650	16650	 well w.e. its obvious he is a player so i think its funny u got played	2
16651	16651	  no. but i bet its cheesey	2
16652	16652	 what did you do last night?	2
16653	16653	  I would buy my mum a house and a car buy me a house and car buy my brothers a car and with the left over money i would go shopping and concerts (i dont no how much all this cost though lol)	2
16654	16654	 have you every used a turn dial phone?	2
16655	16655	  yes	2
16656	16656	 Say your driving at night and you see a man on the side of the road screaming for help  do you stop?	2
16657	16657	 favorite animal?	2
16658	16658	 If you had the chose to be a demon  a vampire  or a elf which would you be?	2
16659	16659	  no but i wanna go their	2
16660	16660	 Have you seen Titanic?	2
16661	16661	 Are you a touchy feely person?	2
16662	16662	  no lol my sister. but that's different	2
16663	16663	  None. Im happy without money.  :]	2
16664	16664	  Nahhhhh just when its like get a room suckin face all over the place touchy public kissing hah	2
16665	16665	  people.	2
16666	16666	  anytyme	2
16667	16667	  hahahahah yeah sorry :) he is my husband	2
16668	16668	 ever been high/drunk?	2
16669	16669	  ehh no i dont think so. I guess i would rather go up and see all the others that have already passed on and catch up with them. :) I look forward to that eventually :)	2
16670	16670	 What&;s your second favorite color?	2
16671	16671	  iDnt be on da cumputa lyke dat	2
16672	16672	 If you could change one thing in the world  what would it be?	2
16673	16673	  My Dad :)	2
16674	16674	  k	2
16675	16675	 what&; your favorite blink 182 song?	2
16676	16676	 What YouTube video made you laugh recently?	2
16677	16677	 what if it was realllyy hott out?:D still hot brownies or ice cream:O	2
16678	16678	 What experience has changed your outlook on life?	2
16679	16679	  Yuppers! Nose and Cartilage piercings(;	2
16680	16680	  Hmm easter. its always within a week or so :)	2
16681	16681	  sam	2
16682	16682	 Would you rather be filthy rich with no friends or dirt poor with tons of friends and a dog?	2
16683	16683	 Would you ever try to summon the undead?	2
16684	16684	 Describe yourself in a single sentence	2
16685	16685	  Chrisssy!!??? hahahahah Chantelle  Alesha Kailee? Tori?? LMFAO iddkkkkk	2
16686	16686	  Heyy :D	2
16687	16687	  idk	2
16688	16688	  yeah except i'd be scare it'd eat my face off.	2
16689	16689	 haha i dont have a question just wanted to say hi(:	2
16690	16690	 so whats up?	2
16691	16691	 N!qq@ @r3 yuh @ v!rq!n ? ! D0n&;+ +h!nk yuh !z	2
16692	16692	 Did u watch bieber on oprah?	2
16693	16693	 Are you a sore loser?	2
16694	16694	 What do you think about men who hit women?	2
16695	16695	  yea all the time	2
16696	16696	 do you still believe to the race concept? like asian black and white are different type of races? or you prefer to use the term ethnic group?	2
16697	16697	 are bi??	2
16698	16698	  Not everyday. Usually when I wanna pretty or im going out for something special :)	2
16699	16699	  What happened?	2
16700	16700	 Quit being mean to me and I will be happy!!!!!!!!!!!!!!!	2
16701	16701	 how many of you like twilight series?	2
16702	16702	 Which cartoon character do you resemble the most?	2
16703	16703	 What is the worst thing you have lived through?	2
16704	16704	  Yeaaah	2
16705	16705	  Yes <3 thanks for asking !	2
16706	16706	 Hello Beautiful-You&apos;ve been NIBBLED ON! Today is NIBBLE DAY and baby you know you&apos;re sexy if you get nibbled! GO ahead &amp; start NIBBLIN&apos;! Send this to all your sexy friends (even me)! If you get 2 back you&apos;re ugly  3-4 ok  5-6 damn  7-8 WOW	2
16707	16707	 what your fave band?	2
16708	16708	  idk  what is it?	2
16709	16709	 Why do people think that swaying their arm back and forth would change the direction of a bowling ball?	2
16710	16710	  If I care about the person lying to me..	2
16711	16711	  hard. seems like with everything. ughh ha	2
16712	16712	 Hahahah  okayy! good! &;cause likeee; &quot;he&;s in looove with audrey!&quot; hahah  jus&;sayin&;.(: Buttt  yeah yeah yeah; allll because of youu. :)	2
16713	16713	  enough for now. im still trying to catch up	2
16714	16714	  Vagabond.	2
16715	16715	  ehh idk?	2
16716	16716	 What annoying habits does your best friend have?	2
16717	16717	  i like questions please feel free to ask more.	2
16718	16718	  yea	2
16719	16719	  nope	2
16720	16720	  Currently. the 2010 camaro.r Its so beastttt :]	2
16721	16721	 vvvvvvvummmmmmmmm	2
16722	16722	  write.	2
16723	16723	  we would go crazy! movies would suck haha	2
16724	16724	  Idk hoe get cha own cup of blackberry with a hint of lemon ice tea. Dayumm! hahah JK Brooke?	2
16725	16725	  Look down there....	2
16726	16726	 what&;s the best part of your day?	2
16727	16727	 Is life more meaningful if you live for someone [s.o.]  or living a life to die for a cause for the better of humanity? Explain.	2
16728	16728	 Do you swear when youu2019re mad?	2
16729	16729	 You&;ve been kidnapped by aliens.  What do they feed you?	2
16730	16730	 thats a lie.	2
16731	16731	 name the hottest girl that you have ever met	2
16732	16732	  Dang like 6 or 7 years ago. Its been a while..	2
16733	16733	 What do you think Victoriau2019s secret is?	2
16734	16734	  nope. probably not. haha	2
16735	16735	 Why do you think people give smart ass answers to questions?	2
16736	16736	  twice.	2
16737	16737	 If you won a million dollars what would you do with it?	2
16738	16738	 do you like nevershoutnever	2
16739	16739	 anythanqq	2
16740	16740	  Nope.	2
16741	16741	  lol who wrote this :/	2
16742	16742	  lol how ya kno????	2
16743	16743	  Ummm probably playing softball for 10 years(:	2
16744	16744	 Trick or the mind or trick of the eye?	2
16745	16745	  no  im tabitha jai locascio. myspace.com/tabiisaninja face book- http://www.facebook.com/profile.php?id=1601024519 I HAVE NO CLUE WHO THIS CHEYENNE IS  so please send a link so i can see for myself  because i guess she might be using my pictures  :) thankyou i would really apriciate it.	2
16746	16746	 well i had to put my two cents in [: haha	2
16747	16747	  the dryer eats them.	2
16748	16748	 Always wear your seat belt?	2
16749	16749	 your beautiful  and it seems like all the rude comments you get  is all from one person. dont listen to them everyone knows you are the sweetest girl ever and cold never be mean	2
16750	16750	 What turns you off?	2
16751	16751	  i wouldnt know	2
16752	16752	  Do I know you?	2
16753	16753	 Hey my name is April too! Haha. People named April are always cool. LOL.	2
16754	16754	  no. lame.	2
16755	16755	  NO NO!!!!!!!!!!!	2
16756	16756	 Has anyone told you a secret this week?	2
16757	16757	 How do you like to celebrate your birthday?	2
16758	16758	  as long as i fucking wanted to be :D	2
16759	16759	  I already answered that	2
16760	16760	  I was dancing in the kitchen lastnight while cooking grilled cheese for timmy and we were laughing about it cause i was doing the robot out of the blue :)	2
16761	16761	 U r soooooooooooooooooooo pretty Alexis<3 y r u so nice???????	2
16762	16762	  Aha love you too<3	2
16763	16763	  no i dont put ppl in jars but if i want to dispose them nicely i would bury them if i dont i spose i could cut them up in little piec yer i will stop there its kinda gross haha	2
16764	16764	 If you could be born into history as any famous person who would it be and why?	2
16765	16765	 What in your opinion would be the hardest drug to quit?	2
16766	16766	 If you had to challenge someone to a duel of some kind  what your weapon of choice be?	2
16767	16767	 Favorite male comedian?	2
16768	16768	 Do you take a lot of pictures?	2
16769	16769	  It's only life..by Kate Voelege	2
16770	16770	  yes for most	2
16771	16771	 I always wonder why those damn rapist that rape lito girls dont just fucken a pay damn prostitute &amp;&amp; fuck them? Fuck it kills me to see lito girls dying like that :|	2
16772	16772	  Minnie mouse	2
16773	16773	  usually	2
16774	16774	 ahahahaha yer needd yaa phonee<3&; ahah &quot;&quot; and our parents were like owww yhu stratched me.!&quot;	2
16775	16775	 If you could attend any concert  what would it be?	2
16776	16776	  call the police prolly	2
16777	16777	 hi!how are you?thanks for spamming	2
16778	16778	  first.	2
16779	16779	 Do you have any magazine subscriptions?	2
16780	16780	 Guys; why do you think girls pucker their lips in photos? Girls; why do you do this?	2
16781	16781	  hey (;	2
16782	16782	 Have you ever kissed someone on the beach?	2
16783	16783	  no.	2
16784	16784	 well wat if he asks u out  would say yes or NO cause u like pryce :D	2
16785	16785	 What colour is your bedroom painted?	2
16786	16786	  idk dude. why do you call so much haha	2
16787	16787	 how many kids do you want to have in the future?	2
16788	16788	  hey who diz?	2
16789	16789	 are you dating &quot;jbatmann&quot;	2
16790	16790	  yes of course!	2
16791	16791	  iLyke dat..Let mi meet yew	2
16792	16792	 who inspires you the most?	2
16793	16793	  I'd like that one explained to me too! i hate being restricted to sidewalks.	2
16794	16794	 are you the person you want to be?	2
16795	16795	  mmmmmm it was awhile ago like idk really. haha but he kept textin me offa dk phone likeeeee 3 weeks ago maybe  buhh dont worry it was just friendly friend stuff haha :) i member how you guys ment ;D	2
16796	16796	 When was the last time your inbox was empty? Lol do you remember what an empty inbox likes	2
16797	16797	  No	2
16798	16798	 on a scale of 1-10  how would you rate yourself?	2
16799	16799	  timothy.	2
16800	16800	  Kindness to all  or your exiled to the shark sea.	2
16801	16801	  Duck tape. It fixes everything.	2
16802	16802	 Who is the bestestt ? lol	2
16803	16803	  Shutter Island for both. paid at the theaters :]	2
16804	16804	 What&;s the quickest you&;ve fell for someone?	2
16805	16805	  dude like i said your so lucky! no	2
16806	16806	  i need a job hahaha	2
16807	16807	  kum get it	2
16808	16808	 Did you do any school shopping yet?	2
16809	16809	 You have a prety name :)	2
16810	16810	 That&;s all for tonight  peeps.  Remember to send me a message in my inbox if you don&;t want any further questions from me.  :)	2
16811	16811	  Laid around with timothy :) watched movies and made each other dinner.	2
16812	16812	  EGYPT! :)	2
16813	16813	  no freaking way what???	2
16814	16814	 OH VISIT ME IF YOU TRAVEL THE WORLD KTHXBYE. xx	2
16815	16815	  im pretty happy too(: lmao   i DONT like King at ALL ! hahaa; i love you too ? u2665	2
16816	16816	  I don't have one anymore i deleted it	2
16817	16817	 i&;m jealous of jaybee	2
16818	16818	 Last night you felt?	2
16819	16819	 i L o v e Y u h h ! ! ! ! (:	2
16820	16820	  Cool byee	2
16821	16821	 how often do you check on your formspring?	2
16822	16822	 TABI AND EVERYONE ELSE SHUT UP YOU&;RE BEAUTIFUL- sam	2
16823	16823	 If you could hear what someone is thinking for a day  who would you choose?	2
16824	16824	  Save the dog and plea with my boss i was on the news for saving a drowning dogs life!! Too check it out and hope I don't lose my job. If I do...then there are plenty of jobs out there that need a working :) ha	2
16825	16825	  vampire :)	2
16826	16826	  nahh	2
16827	16827	 Do you have a boyfriend?<br>	2
16828	16828	 boo tell ur lil groupiee dnt bee textinqq on myy formsprinqq bout yew.	2
16829	16829	  den dats different if she kute but not to skinny	2
16830	16830	 Who&;s small minded and snobby in texas and what made you so mad?	2
16831	16831	 member me? ;)	2
16832	16832	  no  im tabitha jai locascio. myspace.com/tabiisaninja face book- http://www.facebook.com/profile.php?id=1601024519 I HAVE NO CLUE WHO THIS CHEYENNE IS  so please send a link so i can see for myself  because i guess she might be using my pictures.	2
16833	16833	  Sometimes :]	2
16834	16834	 If a stripper gets breast implants can she write it off on her taxes as a business expense?	2
16835	16835	 http://www.chatzy.com/498131478193 join me in a chatroom	2
16836	16836	  ummm theres alot of memories but none that i can think of at the moment	2
16837	16837	  mr. deeds. hilarious :)	2
16838	16838	  don't have one	2
16839	16839	  Hmmm.. Perhaps how if we want to take over an entire country we can make sure we do so  but when it comes to third world starving countries..well we can only send so much food.r Another would be how we control missles by satelite and split atoms to destroy anything we want but we cant stop this oil spill. Ohh no. Its out of our control.r &amp;&amp; I guess the inhumane way of growing all our food supplies is something to overlook as well. Only being that the animals literally cant think  move  do anything ut produce giagantic chicken breasts and stand in their own poop their entire life till the stock yards. Sooo its way out of our hands for that as well. r All these things need to be asked to our 'Oh SO lets make a change' president because the way I see it  theres no changes only what the government cares about is what is necessary. and that is wrong.	2
16840	16840	 &amp;&amp; if anyone gets tired of my questions or just generally annoyed with being spammed please let me know. I am not here to bother anyone! Thank you!	2
16841	16841	  Haha Im not sure  its just natural ;)	2
16842	16842	  you should ask my sister that. shes obsessed with SNL.r sweetiepie18 <------------- i have no idea. i dont watch it.	2
16843	16843	 Who&;s the most famous person you&;ve met?	2
16844	16844	  a million :)	2
16845	16845	 Have you ever been Ice Skating?	2
16846	16846	 hi	2
16847	16847	 If you had to give up one favorite food  what would the most difficult?	2
16848	16848	 one person who have touched your heart the most	2
16849	16849	  well hi :)	2
16850	16850	  Shrug it off. :] haha no time to deal with petty bullshiz.	2
16851	16851	  Lol thank you dinaaa(:	2
16852	16852	  nooooo.	2
16853	16853	  For sureeee :]	2
16854	16854	 What has caused you the most physical pain?	2
16855	16855	 Where does the toetag go on a dead person if they don&;t have toes?	2
16856	16856	  hahaha dude you're a badass	2
16857	16857	 how&;s obama as a president?	2
16858	16858	  oh most definantly	2
16859	16859	 how so you spend your Christmas eve?	2
16860	16860	 Name 1 girl you find pretty.	2
16861	16861	  What? Who is this?	2
16862	16862	  San Fransisco<3	2
16863	16863	 what&;s the worst drink ever?	2
16864	16864	 Do you enjoy going shopping? If so what type of things do you enjoy buying?	2
16865	16865	 What&;s your biggest phobia?	2
16866	16866	 Do you like carrots?	2
16867	16867	 Weirdest pet you have ever had?	2
16868	16868	 nah im just joking	2
16869	16869	 Do you find the opposite sex confusing?	2
16870	16870	 Does your closest Starbucks have a driveu2013thru?	2
16871	16871	  leftttttt :)	2
16872	16872	  no. havent you seen Bruce Almighty. Nobody knows what they really want...?	2
16873	16873	  if your going to ask a question like that don't you think if im going to be honest with you  you should give me the respect of knowing who you are?	2
16874	16874	  violin i think for my bday from my booo	2
16875	16875	 When you packing your stuff to leave and go somewhere for awhile  what is the first thing you make sure you have?	2
16876	16876	  &amp;i love you(:	2
16877	16877	 shut up ur prettty!..ll	2
16878	16878	  hahahahahahahahahaha whyyyyyyyyyyyy?r maybe? he is cute.	2
16879	16879	  Yes. yes. and i have the idea of it. as long as i have the paper thatt tells me which numbered spark plug goes where..i could do it :)	2
16880	16880	 what is one thing you can&;t live without?? :] its me right?	2
16881	16881	 nigggahh i la la la loveeyou(:	2
16882	16882	  yup sure did	2
16883	16883	  hahahaha jealous? WHY? haha hello!	2
16884	16884	 Whn we gonn b 2gether?	2
16885	16885	  oh okaythats good	2
16886	16886	  Lol haha how cute is tht? Juss keedingg(:	2
16887	16887	 what song best describes you?	2
16888	16888	  enough undies!! :)	2
16889	16889	  doesnt everyone..	2
16890	16890	  its not my bedroom . but tan. blahhh	2
16891	16891	  no haha =]	2
16892	16892	 What&;s the longest relationship you have had?	2
16893	16893	 haha ;)so.. have u ever been to france?	2
16894	16894	 If you could date any celebrity  who would it be?	2
16895	16895	  i dont mind it because it gives me questions i guess	2
16896	16896	 Ballfuck  she&;s real. Get over it. vv	2
16897	16897	 It&;s fine  i think ima go though my eyes are getting heavy. But  text me when you&;re off. If I don&;t reply im asleep.	2
16898	16898	 Would you ever save a prostitutes life?	2
16899	16899	  yea >_<	2
16900	16900	 If you won a million dollars what would you do with it?	2
16901	16901	 What color is your hair?	2
16902	16902	 heyyyyyy!!! how u doin!!!!!	2
16903	16903	  umm brian mcfaddern jokes umm umm umm i dont no to be honest so im going with santa reow lol =]	2
16904	16904	 Did you have a good day ??	2
16905	16905	 you a sexxyy mommma =)	2
16906	16906	 one weird fact about you	2
16907	16907	  mr. taylor 7th grade english	2
16908	16908	  mes  they can be fun	2
16909	16909	  Hahaha ohhhhh  hi :))	2
16910	16910	  Carefree  fun  laughing  giggly  silly girl that loved barbies and using her imagination and learning and acting like she was older and more mature than she ever was.. :) haha	2
16911	16911	  i have a whole bunch! :D but the 2 memories i remember currently that are the best are with kelly and ashley. kelly being a kickass weekend filled with fun in slo and ashley being the renaissance faire and the 3oh!3 and cobra starship we went to :D	2
16912	16912	  i never said i liked pryce.	2
16913	16913	 u ever play beer pong?	2
16914	16914	 How do rumors get started?	2
16915	16915	 why do we say &quot;heads up&quot; when we actually duck?	2
16916	16916	  the bs.	2
16917	16917	  ..be invisible and punch mean people in the back of the head...	2
16918	16918	  haha i like you to hahaha :)	2
16919	16919	  The important 1 is Love  bhut ive given people themselves! Like i let my friends have themselves instead of me! It helps to see who they are as a person! Very important! Viseversa.	2
16920	16920	  sureeee.	2
16921	16921	  ya damn rite	2
16922	16922	 hi  do you like nachos?	2
16923	16923	  I would have to say currently..r my newest pair of brown skinny jeans and this polester teal crazy print off the shoulder blouse :] I feel super pretty in it!	2
16924	16924	 How come sheep don&;t shrink when it rains?	2
16925	16925	 Black or White?	2
16926	16926	 Have you ever locked yourself out of a car?	2
16927	16927	 U go to RMS?	2
16928	16928	  bien. which is good in spanish. hahaha musta?	2
16929	16929	  Baptist but im solo currently with the whole not going to church and all. I hate the overwelming feeling of having to go to church for the preacher  not the reason..GOd. Its whatever though.	2
16930	16930	 Don&;t You Hate How People Make Fake Celerbity Pages? >.<	2
16931	16931	 Are most of your dreams realistic (that it feels like it can actually happen in real life) or non realistic (you flying)?	2
16932	16932	  nope.	2
16933	16933	 Who are you???????????????????????????	2
16934	16934	 doodle	2
16935	16935	 are you a registered voter?	2
16936	16936	  yes	2
16937	16937	 does any one say you look like a celebrity? if so who? do u think they&;re right?	2
16938	16938	  >.< ily haha :)	2
16939	16939	 Heyyy. I am downloading songs at the moment. Would you mind helping me? Write your suggestions to my page  as in right now. :)	2
16940	16940	  No	2
16941	16941	 growl;]	2
16942	16942	  nothing prolly. getting over a sinus infection and upper chest congestion	2
16943	16943	 how is your mom	2
16944	16944	 Do you look for quality or quantity?	2
16945	16945	 What&;s your best trick?	2
16946	16946	 How many licks does it take to get to the center of a lollipop?	2
16947	16947	 :) Are you currently happy in your life right now?	2
16948	16948	 Do you chew on your pens or pencils?	2
16949	16949	 did you know gaga was on an episode of mtvs boiling point?	2
16950	16950	  they used to be and i like them to be that way but any more with timothy in my life they arent	2
16951	16951	 followed! follow me also :)	2
16952	16952	 THE LAST MESSAGE WAS JUST FOR PEOPLE WHO ARE BEING RUDE IF YOUR NOT DISREGARD!!! :)) SORRY IF I OFFENDED ANY OF YOU!!!	2
16953	16953	  Indeed(: Lol	2
16954	16954	 Favourite song atm (:	2
16955	16955	  because myspace is dead and FB is overrated. :) plus to expand my brain powers	2
16956	16956	  Orange Juice	2
16957	16957	 Would you ever lick a hobo&;s foot?	2
16958	16958	 lol funnyy childrenn. but slidinqq babe;!!    (insiderr juss forr yuu mikeyy.)) hmmm let&;s see let&;s see.	2
16959	16959	 What are your plans for the rest of the day?	2
16960	16960	  fuck no! i live with a used-to-be sheriff  im careful with the law outside of my home :D	2
16961	16961	 What color is your bedroom carpet?	2
16962	16962	 Do you believe there&;s intelligent life on other planets?	2
16963	16963	 When you looked at yourself in the mirror today  what was the first thing you thought?	2
16964	16964	 Could you  would you eat a caterpillar?	2
16965	16965	 What is the funniest nick-name someone you know has?	2
16966	16966	  well it sorta depends on what mood im in  like i cant really choose favorites	2
16967	16967	 how do you make yourself happy?	2
16968	16968	 Robot Chicken is a funny ass cartoon  in Cartoon Network for those who dont know :))) i watch it around 12 :))	2
16969	16969	  nope never. would never.	2
16970	16970	 what&;s your nationality?	2
16971	16971	 ever tried dancing in the rain?	2
16972	16972	  But I know who you likee(:	2
16973	16973	  Thankss(:	2
16974	16974	  hahahha thank you :)	2
16975	16975	  A loud shakin' dancing singin toy thats really colorful and makes little ones learn lots of stuff!! :]	2
16976	16976	  You're very annoying	2
16977	16977	 Jarrod is god.	2
16978	16978	 Are you ready to start school? I am <3.	2
16979	16979	  depends :P	2
16980	16980	 Good morning  sunshine! ^^ 	2
16981	16981	 Girls; Do you like how you look in a bathing suit? Guys; Do you like you chick in a one pieec or two piece?	2
16982	16982	 Do you make your bed daily?	2
16983	16983	  single!!!!!! gabe saporta has my heart at the moment ( he is the lead singer of cobra starship if you didnt know)	2
16984	16984	  samantha locascio <3 lmao.r but no  i just have that there cuz i like it	2
16985	16985	  My old school shit   i wud SOOO throw it away bhut my mom! Urgh	2
16986	16986	 If you could be invited to one person&;s birthday party  whose would it be?	2
16987	16987	 whats the wierdest color you&;d ever dye your hair?	2
16988	16988	 Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????	2
16989	16989	 you just shamed my people tabi.. you like making black rappers feel bad huh? makes you feel powerful? still you rock	2
16990	16990	 are you a trusting person?	2
16991	16991	 what if formspring did not exist?	2
16992	16992	 What&;s the last play you saw?	2
16993	16993	  ..	2
16994	16994	 Do you have any scars on your body?  If so  how&;d you get them?	2
16995	16995	 Hey  hey Tabi. I guess you&;re not supposed to trust dead people! BHHAH :D	2
16996	16996	  eating oranges!!!!r CASSIE I LOVE YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	2
16997	16997	 What&;s one thing you hate the feeling of?	2
16998	16998	  yes of course. i would love to be a pirate. always. errrgg.	2
16999	16999	 In what country other than your own would you like to live?	2
17000	17000	  show your face	2
17001	17001	 Was the last time your heart pounded like crazy for a good or bad reason?	2
17002	17002	  Last night about 11 o'clock	2
17003	17003	  Life is never going to be easy.	2
17004	17004	 How do you feel when someone disagrees with everything you have to say?	2
17005	17005	  alrighty !	2
17006	17006	 would you still consider your self as a true friend if you don&;t tell anyone but you allow your friend to do it? what&;s your opinion with that kind of a friend?	2
17007	17007	  yes.	2
17008	17008	 hahahahahhahahhaahhahahahah vvv ayee fix yerr infoooo ->>	2
17009	17009	  ExpLOrE tHe WOrlD   :D	2
17010	17010	 i love you tabi!!! <3 (:	2
17011	17011	 r u g00d at art	2
17012	17012	 What&;s your worst habit?	2
17013	17013	  hahahaha thanks i think? did you call me beautiful? thats a first <3	2
17014	17014	  summer :]	2
17015	17015	 Bugs Bunny or Mickey Mouse?	2
17016	17016	  Cajun Turkey and melted pepperjack cheese. Lettuce. Tomatoe. Miracle Whip/ lightly evenly spread. Pickles. Cucumber. Colby cheese sliced in a circle. &amp;&amp; all layered perfectly on a toasted whole wheat honey and oats Bun. Deliciousness! :]	2
17017	17017	  i think it would be fun	2
17018	17018	  ohhh your making my life soo hard!!!!!! ummmmm still brownie   WAIT ANY FLAVOR OF ICE CREAM?????? change my mind. i was thinking plain vanilla but if its any flavor  RASEBERRY CHEESECAKE	2
17019	17019	 Can you cross your eyes?	2
17020	17020	 Okeyyy honestly now I think this stupid person is just making up stuff cause she/he wont send you the link. Probably just trying to create drama and such. Maybe trying to make you worry? I dunno. Butttt anyways I love you TabiLou (;<3	2
